T.rec T.ins T.mki T.imu T.aln T.nav  Pitch.i Roll.i THdg.i  VE.i VN.i VU.bi  Lon.i Lat.i H.bi  Pitch.it Roll.it GHdg.it THdg.it  VE.it VN.it VU.bit  Lon.it Lat.it H.bit  Vr1 Vr2  Azm  Pitch.k Roll.k GHdg.k THdg.k  VE.k VN.k VU.k  Lon.k Lat.k H.k  dLon.i dLat.i dH.i  dLon.k dLat.k dH.k  alpha1.r alpha2.r beta3.r  WdX.r WdY.r WdZ.r  alpha1.s alpha2.s beta3.s  WdX.s WdY.s WdZ.s  dRE.n dRN.n dRU.n  dHb.n  dVE.n dVN.n dVU.n dV1.n dV2.n  alpha1.n alpha2.n beta3.n  WdX.n WdY.n WdZ.n  AoX.n AoY.n AoZ.n  TauP.n TauV.n  alpha1.d alpha2.d beta3.d  WdX.d WdY.d WdZ.d  AoX.d AoY.d AoZ.d  MSens msCause ms_dV1 ms_dV2 ms_dPitch ms_dRoll ms_dHdg  Pitch.at Roll.at THdg.at  Pitch.sm Roll.sm THdg.sm Ax.1s Ay.1s Az.1s  Ax.sm Ay.sm Az.sm  Wx.1s Wy.1s Wz.1s  Wx.sm Wy.sm Wz.sm  Ta.x Ta.y Ta.z  Tg.x Tg.y Tg.z  Lat.gc Lat.sm  Ws1 Ws2 Ws3  Wc1 Wc2 Wc3  Wd1.lat Wd2.lat  AccErr GyrErr  
3295 3295.09 0 3295.09 282.7 3009.39 2.51586914 0.153808594 -119.32251 -0.24858117 -1.66651871 -0.0118563371 38.8415723 55.6610053 150 2.51333714 0.151705742 -0.00508546829 -119.321051 -0.248380215 -1.66631775 -0.0116553823 38.8415722 55.661005 149.875 -1.33132599 1.03230515 -119.315965 2.51138449 0.149474144 -0.00504255295 -119.495716 0.0104496531 0.00803819466 -0.00964583359 38.8448735 55.6884956 150 -206.648262 -3054.81477 -0.125 0.131255248 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -207 -3059 -0.1 -0.1 -0.257222229 -1.67515977 -0.00321527786 -1.33434031 1.04496531 -0.128746033 -0.144195557 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51357317 0.151898861 -119.3209 0 0 0 0.431898355 9.80630296 -0.0255236626 0 0 0 -3.33623886 12.1939659 7.82346725 0 0 0 75.85 76.15 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 375.726936 -13.4030153 
3296 3296.09 0 3296.09 282.7 3010.39 2.51586914 0.153808594 -119.32251 -0.249384989 -1.66571489 -0.0130620663 38.8415683 55.6609903 150 2.51357317 0.151941776 -0.00506401062 -119.321029 -0.249184034 -1.66571489 -0.0130620663 38.8415683 55.6609901 149.871094 -1.33032122 1.0325061 -119.315965 2.51104116 0.149474144 -0.00502109528 -119.495695 0.00964583359 0.00823914952 -0.0110525177 38.8448738 55.6884956 149.996094 -206.895022 -3056.47266 -0.12890625 0.152256088 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -208 -3061 -0.1 -0.1 -0.257222229 -1.67515977 -0.00321527786 -1.33434031 1.04496531 -0.128746033 -0.144195557 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51322985 0.151920319 -119.320879 0 0 0 0.42700994 9.80365795 -0.0263392329 0 0 0 -4.413414 12.5450134 8.49723816 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 374.514001 -13.3311635 
3297 3297.09 0 3297.09 282.7 3011.39 2.51586914 0.153808594 -119.32251 -0.249585944 -1.66531298 -0.0140668406 38.8415643 55.6609752 150 2.51357317 0.15181303 -0.00519275665 -119.321158 -0.249384989 -1.66511202 -0.0138658858 38.8415644 55.6609751 149.867188 -1.32991931 1.0325061 -119.315965 2.51123428 0.149452686 -0.00547170639 -119.496145 0.00944487872 0.00803819466 -0.0118563371 38.8448738 55.6884956 149.996094 -207.141782 -3058.13986 -0.1328125 0.152256088 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -208 -3062 -0.1 -0.1 -0.257222229 -1.67515977 -0.00321527786 -1.33112504 1.04496531 -0.128746033 -0.144195557 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51342297 0.151898861 -119.32133 0 0 0 0.430569351 9.80410528 -0.02503407 0 0 0 -3.30018997 13.9122963 6.22272491 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 370.631714 -13.2874267 
3298 3298.09 0 3298.09 282.7 3012.39 2.51586914 0.153808594 -119.32251 -0.250590718 -1.66511202 -0.0138658858 38.8415606 55.6609604 150 2.513659 0.15237093 -0.00461339951 -119.320557 -0.250590718 -1.66491107 -0.0138658858 38.8415603 55.6609602 149.867188 -1.32911549 1.03351088 -119.315965 2.51138449 0.149989128 -0.00452756882 -119.495201 0.00844010439 0.00763628492 -0.0118563371 38.8448738 55.6884956 149.992188 -207.393792 -3059.79775 -0.1328125 0.152256088 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -208 -3064 -0.1 -0.1 -0.260437507 -1.67194449 -0.00321527786 -1.33112504 1.04496531 -0.133895874 -0.144195557 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51359463 0.15245676 -119.320385 0 0 0 0.430395722 9.80452734 -0.0254033804 0 0 0 -4.16707993 15.4151917 7.75308609 0 0 0 75.85 76.15 77.2 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 366.654865 -13.1905787 
3299 3299.09 0 3299.09 282.7 3013.39 2.51586914 0.153808594 -119.32251 -0.249384989 -1.66350438 -0.013463976 38.8415566 55.6609453 150 2.51353025 0.152521133 -0.00452756882 -119.320493 -0.249384989 -1.66350438 -0.013463976 38.8415564 55.6609452 149.863281 -1.32831167 1.03170228 -119.315987 2.51134157 0.150032043 -0.00465631485 -119.49533 0.00984678845 0.00864105926 -0.0114544274 38.8448741 55.688496 149.988281 -207.640552 -3061.45563 -0.13671875 0.173256927 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -208 -3066 -0.1 -0.1 -0.260437507 -1.67194449 -0.00321527786 -1.33112504 1.04496531 -0.133895874 -0.144195557 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51353025 0.152478218 -119.320514 0 0 0 0.430754125 9.80549014 -0.0255429745 0 0 0 -2.39982605 10.4670525 6.91280365 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 365.941521 -13.1655852 
3300 3300.09 0 3300.09 282.7 3014.39 2.51586914 0.153808594 -119.32251 -0.250992628 -1.66330343 -0.0124592017 38.8415525 55.6609306 150 2.51342297 0.152220726 -0.00459194183 -119.320579 -0.250992628 -1.66310247 -0.0122582469 38.8415524 55.6609303 149.863281 -1.32730689 1.03290801 -119.315987 2.51134157 0.149838924 -0.00476360321 -119.495416 0.00823914952 0.00823914952 -0.0102486982 38.8448741 55.688496 149.988281 -207.892562 -3063.11352 -0.13671875 0.173256927 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -209 -3067 -0.1 -0.1 -0.260437507 -1.67194449 -0.00321527786 -1.33112504 1.04496531 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51355171 0.152306557 -119.320621 0 0 0 0.429244757 9.80571425 -0.0259336233 0 0 0 -2.8049469 11.8085861 8.04319382 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 366.743862 -13.1374673 
3301 3301.09 0 3301.09 282.7 3015.39 2.51586914 0.153808594 -119.32251 -0.253203132 -1.66310247 -0.0124592017 38.8415485 55.6609155 150 2.51353025 0.152177811 -0.00508546829 -119.321072 -0.253002177 -1.66290152 -0.0122582469 38.8415484 55.6609153 149.863281 -1.32610116 1.03471661 -119.315987 2.51134157 0.149624348 -0.00517129898 -119.495823 0.00622960086 0.00783723979 -0.0102486982 38.8448741 55.688496 149.988281 -208.139322 -3064.78072 -0.13671875 0.173256927 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -209 -3069 -0.1 -0.1 -0.260437507 -1.67194449 -0.00321527786 -1.33112504 1.04496531 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51355171 0.152070522 -119.321029 0 0 0 0.430855155 9.80648184 -0.0247222185 0 0 0 -4.25205231 11.5390778 6.81324005 0 0 0 75.85 76.15 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 365.063779 -13.1031007 
3302 3302.09 0 3302.09 282.7 3016.39 2.51586914 0.153808594 -119.32251 -0.254207906 -1.66270056 -0.012057292 38.8415445 55.6609007 150 2.51370192 0.152156353 -0.00469923019 -119.320664 -0.254006951 -1.66249961 -0.012057292 38.8415444 55.6609004 149.863281 -1.32529734 1.03531947 -119.315987 2.51129866 0.149667263 -0.00489234924 -119.495544 0.00522482653 0.00763628492 -0.0100477433 38.8448745 55.688496 149.988281 -208.391332 -3066.43861 -0.13671875 0.194257767 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -209 -3071 -0.1 -0.1 -0.260437507 -1.67194449 -0.00321527786 -1.33112504 1.04496531 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5135088 0.152134895 -119.320772 0 0 0 0.432214975 9.80548149 -0.0249760151 0 0 0 -4.24861908 13.5655403 6.53085709 0 0 0 75.85 76.15 77.2 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 364.960385 -13.1031007 
3303 3303.09 0 3303.09 282.7 3017.39 2.51586914 0.153808594 -119.32251 -0.255011725 -1.66249961 -0.0118563371 38.8415405 55.6608856 150 2.51378775 0.152070522 -0.00600814819 -119.321995 -0.254810771 -1.66249961 -0.0116553823 38.8415403 55.6608855 149.859375 -1.32489543 1.03592234 -119.315987 2.51155615 0.149817467 -0.00585794449 -119.49651 0.00462196193 0.00723437519 -0.00984678845 38.8448745 55.688496 149.988281 -208.648592 -3068.09649 -0.140625 0.194257767 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -209 -3072 -0.1 -0.1 -0.260437507 -1.66872921 -0.00321527786 -1.32790976 1.04496531 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51378775 0.152285099 -119.321737 0 0 0 0.430827677 9.8055858 -0.025319159 0 0 0 -3.20062637 12.7106667 8.50496292 0 0 0 75.85 76.15 77.2 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 366.085583 -13.0655601 
3304 3304.09 0 3304.09 282.7 3018.39 2.51586914 0.153808594 -119.32251 -0.2560165 -1.66169579 -0.0106506079 38.8415365 55.6608709 150 2.51353025 0.153250694 -0.0049996376 -119.320986 -0.255815545 -1.66169579 -0.0104496531 38.8415363 55.6608706 149.863281 -1.32368971 1.0365252 -119.315987 2.51136303 0.150761604 -0.00504255295 -119.495695 0.0036171876 0.00743533006 -0.00844010439 38.8448745 55.688496 149.988281 -208.900602 -3069.75438 -0.13671875 0.194257767 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -210 -3074 -0.1 -0.1 -0.260437507 -1.66872921 -0.00321527786 -1.32790976 1.04496531 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51359463 0.153250694 -119.320922 0 0 0 0.431069136 9.80559427 -0.0255507231 0 0 0 -1.6084671 13.7964249 7.36255646 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 368.338999 -12.9774001 
3305 3305.09 0 3305.09 282.7 3019.39 2.51586914 0.153808594 -119.32251 -0.254207906 -1.66028911 -0.0112534725 38.8415324 55.6608558 150 2.51378775 0.153057575 -0.00472068787 -119.320707 -0.254207906 -1.66028911 -0.0110525177 38.8415323 55.6608556 149.863281 -1.3232878 1.0343147 -119.315987 2.51153469 0.150589943 -0.00472068787 -119.495351 0.00542578139 0.00823914952 -0.00904296899 38.8448745 55.688496 149.992188 -209.152612 -3071.41227 -0.13671875 0.194257767 -0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -210 -3076 -0.1 -0.1 -0.260437507 -1.66872921 -0.00321527786 -1.32790976 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51376629 0.153079033 -119.3206 0 0 0 0.430586219 9.80614471 -0.0252969861 0 0 0 -4.00657654 13.2007599 8.26635361 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 365.588086 -12.9020757 
3306 3306.09 0 3306.09 282.7 3020.39 2.51586914 0.153808594 -119.32251 -0.254408861 -1.6598872 -0.0122582469 38.8415284 55.6608411 150 2.51357317 0.153400898 -0.00457048416 -119.320557 -0.254207906 -1.6598872 -0.012057292 38.8415282 55.6608407 149.863281 -1.32288589 1.03411374 -119.316008 2.51144886 0.151040554 -0.00442028046 -119.495072 0.00522482653 0.00803819466 -0.0100477433 38.8448745 55.6884963 149.992188 -209.409873 -3073.07016 -0.13671875 0.194257767 0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -210 -3077 -0.1 -0.1 -0.260437507 -1.66872921 -0.00321527786 -1.32790976 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51368046 0.153529644 -119.3203 0 0 0 0.428183258 9.80546576 -0.0261119604 0 0 0 -1.07288361 12.1699333 7.14111328 0 0 0 75.85 76.15 77.2 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 362.277188 -12.8240033 
3307 3307.09 0 3307.09 282.7 3021.39 2.51586914 0.153808594 -119.32251 -0.253002177 -1.65908338 -0.0126601566 38.8415244 55.660826 150 2.51370192 0.153357983 -0.00519275665 -119.321201 -0.252801222 -1.65888242 -0.0124592017 38.8415241 55.6608258 149.863281 -1.32268493 1.0325061 -119.316008 2.51153469 0.150868893 -0.00519275665 -119.495845 0.00683246546 0.00823914952 -0.0104496531 38.8448745 55.6884963 149.992188 -209.661883 -3074.72804 -0.13671875 0.194257767 0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -210 -3079 -0.1 -0.1 -0.260437507 -1.66872921 -0.00321527786 -1.32790976 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51378775 0.15337944 -119.321072 0 0 0 0.430430532 9.80432904 -0.0258355737 0 0 0 -3.9276123 9.76839066 7.01322556 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 354.999206 -12.7865272 
3308 3308.09 0 3308.09 282.7 3022.39 2.51586914 0.153808594 -119.32251 -0.251595493 -1.65848051 -0.0124592017 38.8415204 55.6608112 150 2.51378775 0.153186321 -0.0048494339 -119.320858 -0.251394538 -1.65827956 -0.0122582469 38.8415202 55.660811 149.859375 -1.32288589 1.03089846 -119.316008 2.51144886 0.150783062 -0.00497817993 -119.495609 0.00823914952 0.00823914952 -0.0102486982 38.8448748 55.6884963 149.992188 -209.908643 -3076.37661 -0.140625 0.215258607 0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -211 -3081 -0.1 -0.1 -0.260437507 -1.66872921 -0.00321527786 -1.32790976 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51370192 0.15329361 -119.320858 0 0 0 0.428470612 9.80503017 -0.0262832642 0 0 0 -3.64265442 14.6813393 7.57884979 0 0 0 75.85 76.15 77.2 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 353.237867 -12.7802811 
3309 3309.09 0 3309.09 282.7 3023.39 2.51586914 0.153808594 -119.32251 -0.252801222 -1.65868147 -0.0126601566 38.8415163 55.6607961 150 2.51378775 0.153594017 -0.00476360321 -119.32075 -0.252801222 -1.65848051 -0.0126601566 38.8415162 55.660796 149.859375 -1.32248398 1.03230515 -119.316008 2.5114274 0.15089035 -0.00495672226 -119.495587 0.00703342032 0.00743533006 -0.0106506079 38.8448748 55.6884963 149.988281 -210.160653 -3078.0345 -0.140625 0.215258607 0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -211 -3082 -0.1 -0.1 -0.260437507 -1.66551393 -0.00321527786 -1.32469448 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51368046 0.15337944 -119.320858 0 0 0 0.428723156 9.80562031 -0.0264037848 0 0 0 -3.14826965 12.6325607 7.27758408 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.198 12.42 -0.173 -0.2225 349.746112 -12.7802811 
3310 3310.09 0 3310.09 282.7 3024.39 2.51586914 0.153808594 -119.32251 -0.253002177 -1.65747574 -0.0124592017 38.8415123 55.6607814 150 2.51368046 0.153272152 -0.00476360321 -119.320772 -0.252801222 -1.65727478 -0.0124592017 38.8415121 55.6607811 149.859375 -1.32127825 1.03170228 -119.316008 2.51151323 0.150825977 -0.00480651855 -119.495437 0.00703342032 0.00803819466 -0.0104496531 38.8448748 55.6884963 149.988281 -210.412663 -3079.69239 -0.140625 0.215258607 0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -211 -3084 -0.1 -0.1 -0.260437507 -1.66551393 -0.00321527786 -1.32469448 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51376629 0.153336525 -119.320707 0 0 0 0.431048095 9.80524874 -0.0255511403 0 0 0 -4.06665802 12.0978355 7.18917847 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.196 12.42 -0.173 -0.2225 350.369171 -12.7802811 
3311 3311.09 0 3311.09 282.7 3025.39 2.51586914 0.153808594 -119.32251 -0.251394538 -1.65647096 -0.0122582469 38.8415083 55.6607663 150 2.51387358 0.153594017 -0.00489234924 -119.3209 -0.251193583 -1.65647096 -0.012057292 38.8415081 55.6607663 149.859375 -1.32127825 1.02989369 -119.316008 2.51162052 0.1511693 -0.00491380692 -119.495544 0.00864105926 0.00844010439 -0.0100477433 38.8448751 55.6884963 149.988281 -210.664673 -3081.34096 -0.140625 0.236259446 0.0186279416 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -211 -3086 -0.1 -0.1 -0.260437507 -1.66551393 -0.00321527786 -1.32469448 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51387358 0.153679848 -119.320815 0 0 0 0.4303599 9.80535614 -0.0257908106 0 0 0 -3.55510712 13.0187988 7.89985657 0 0 0 75.85 76.15 77.2 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.196 12.42 -0.173 -0.2225 353.883098 -12.7802811 
3312 3312.09 0 3312.09 282.7 3026.39 2.51586914 0.14831543 -119.32251 -0.252399312 -1.65647096 -0.0110525177 38.8415043 55.6607515 150 2.51520395 0.150418282 -0.00594377518 -119.321952 -0.252198357 -1.65627001 -0.0108515628 38.8415042 55.6607514 149.859375 -1.32067538 1.03069751 -119.31603 2.51273632 0.147972107 -0.00622272491 -119.496853 0.00763628492 0.00783723979 -0.00884201412 38.8448751 55.6884966 149.988281 -210.911433 -3082.99885 -0.140625 0.236259446 0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -212 -3087 -0.1 -0.1 -0.260437507 -1.66551393 -0.00321527786 -1.32469448 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51501083 0.150504112 -119.322124 0 0 0 0.428429544 9.80584526 -0.026271224 0 0 0 -2.72769928 12.9200935 7.12823868 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.196 12.42 -0.173 -0.2225 364.63535 -12.7747523 
3313 3313.09 0 3313.09 282.7 3027.39 2.51586914 0.14831543 -119.32251 -0.253404087 -1.6558681 -0.0116553823 38.8415002 55.6607368 150 2.51672745 0.148015022 -0.00660896301 -119.322639 -0.253203132 -1.6558681 -0.0116553823 38.8415002 55.6607365 149.859375 -1.31987156 1.03130037 -119.31603 2.51425982 0.145354271 -0.00675916672 -119.49739 0.00683246546 0.00763628492 -0.00964583359 38.8448751 55.6884966 149.992188 -211.163443 -3084.64742 -0.140625 0.236259446 0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -212 -3089 -0.1 -0.1 -0.260437507 -1.66551393 -0.00321527786 -1.32469448 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51653433 0.147886276 -119.32266 0 0 0 0.431482971 9.80641586 -0.0254532099 0 0 0 -12.6402855 16.38937 11.6377831 0 0 0 75.85 76.15 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.196 12.42 -0.173 -0.2225 361.314936 -12.7642197 
3314 3314.09 0 3314.09 282.7 3028.39 2.51586914 0.14831543 -119.32251 -0.253605041 -1.65466237 -0.0106506079 38.8414962 55.6607217 150 2.5171566 0.146920681 -0.00690937042 -119.322917 -0.253404087 -1.65446142 -0.0106506079 38.8414961 55.6607216 149.859375 -1.31846488 1.03089846 -119.31603 2.51496792 0.14434576 -0.00693082809 -119.49754 0.00663151059 0.00844010439 -0.00864105926 38.8448751 55.6884966 149.992188 -211.415453 -3086.30531 -0.140625 0.236259446 0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -212 -3091 -0.1 -0.1 -0.260437507 -1.66229865 -0.00321527786 -1.32469448 1.04175003 -0.133895874 -0.149345398 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51724243 0.146899223 -119.322832 0 0 0 0.431131363 9.80480742 -0.0248264074 0 0 0 -15.8683777 14.7199631 12.6205444 0 0 0 75.85 76.15 77.2 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.196 12.42 -0.173 -0.2225 363.597625 -12.7642197 
3315 3315.09 0 3315.09 282.7 3029.39 2.51586914 0.14831543 -119.32251 -0.253203132 -1.65385855 -0.0104496531 38.8414922 55.6607069 150 2.51749992 0.146341324 -0.00620126724 -119.322209 -0.253203132 -1.6536576 -0.0104496531 38.8414921 55.6607068 149.863281 -1.31806297 1.0302956 -119.31603 2.51520395 0.143873692 -0.00633001328 -119.496939 0.00703342032 0.00864105926 -0.00844010439 38.8448755 55.6884966 149.992188 -211.667463 -3087.95388 -0.13671875 0.257260286 0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -213 -3092 -0.1 -0.1 -0.260437507 -1.66229865 -0.00321527786 -1.3214792 1.04175003 -0.133895874 -0.154495239 10.6498718 0.003 0 0.0005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.51747847 0.146427155 -119.322231 0 0 0 0.430947542 9.8062526 -0.0240799189 0 0 0 -6.45275116 13.564682 9.12637711 0 0 0 75.85 76.15 77.2 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.364 -4.196 12.42 -0.173 -0.2225 368.442655 -12.7642197 
